,35597.00,-161.00
1000.00,269.00,-693872.00,731.00,-693872.00,731.00
1000.00,269.00,-696065.00,731.00,-696065.00,731.00
1000.00,269.00,-698258.00,731.00,-698258.00,731.00
1000.00,269.00,-700451.00,731.00,-700451.00,731.00
1000.00,269.00,-702644.00,731.00,-702644.00,731.00
1000.00,270.00,-704839.00,730.00,-704839.00,730.00
1000.00,270.00,-707029.00,730.00,-707029.00,730.00
1000.00,269.00,-709217.00,731.00,-709217.00,731.00
1000.00,270.00,-711412.00,730.00,-711412.00,730.00
1000.00,269.00,-713600.00,731.00,-713600.00,731.00
1000.00,269.00,-715793.00,731.00,-715793.00,731.00
1000.00,270.00,-717988.00,730.00,-717988.00,730.00
1000.00,269.00,-720176.00,731.00,-720176.00,731.00
1000.00,269.00,-722369.00,731.00,-722369.00,731.00
1000.00,270.00,-724564.00,730.00,-724564.00,730.00
1000.00,268.00,-726750.00,732.00,-726750.00,732.00
1000.00,269.00,-728948.00,731.00,-728948.00,731.00
1000.00,270.00,-731143.00,730.00,-731143.00,730.00
1000.00,270.00,-733333.00,730.00,-733333.00,730.00
1000.00,270.00,-735523.00,730.00,-735523.00,730.00
1000.00,270.00,-737713.00,730.00,-737713.00,730.00
1000.00,269.00,-739901.00,731.00,-739901.00,731.00
1000.00,269.00,-742094.00,731.00,-742094.00,731.00
1000.00,271.00,-744291.00,729.00,-744291.00,729.00
1000.00,270.00,-746476.00,730.00,-746476.00,730.00
1000.00,270.00,-748666.00,730.00,-748666.00,730.00
1000.00,270.00,-750856.00,730.00,-750856.00,730.00
1000.00,269.00,-753044.00,731.00,-753044.00,731.00
1000.00,269.00,-755237.00,731.00,-755237.00,731.00
1000.00,271.00,-757434.00,729.00,-757434.00,729.00
1000.00,270.00,-759619.00,730.00,-759619.00,730.00
1000.00,269.00,-761807.00,731.00,-761807.00,731.00
1000.00,268.00,-763998.00,732.00,-763998.00,732.00
1000.00,269.00,-766196.00,731.00,-766196.00,731.00
1000.00,269.00,-768389.00,731.00,-768389.00,731.00
1000.00,271.00,-770586.00,729.00,-770586.00,729.00
1000.00,269.00,-772769.00,731.00,-772769.00,731.00
1000.00,269.00,-774962.00,731.00,-774962.00,731.00
1000.00,271.00,-777159.00,729.00,-777159.00,729.00
1000.00,270.00,-779344.00,730.00,-779344.00,730.00
1000.00,270.00,-781534.00,730.00,-781534.00,730.00
1000.00,269.00,-783722.00,731.00,-783722.00,731.00
1000.00,270.00,-785917.00,730.00,-785917.00,730.00
1000.00,269.00,-788105.00,731.00,-788105.00,731.00
1000.00,269.00,-790298.00,731.00,-790298.00,731.00
1000.00,269.00,-792491.00,731.00,-792491.00,731.00
1000.00,269.00,-794684.00,731.00,-794684.00,731.00
1000.00,269.00,-796877.00,731.00,-796877.00,731.00
1000.00,270.00,-799072.00,730.00,-799072.00,730.00
1000.00,268.00,-801258.00,732.00,-801258.00,732.00
1000.00,269.00,-803456.00,731.00,-803456.00,731.00
1000.00,270.00,-805651.00,730.00,-805651.00,730.00
1000.00,269.00,-807839.00,731.00,-807839.00,731.00
1000.00,270.00,-810034.00,730.00,-810034.00,730.00
1000.00,269.00,-812222.00,731.00,-812222.00,731.00
1000.00,270.00,-814417.00,730.00,-814417.00,730.00
1000.00,270.00,-816607.00,730.00,-816607.00,730.00
1000.00,271.00,-818799.00,729.00,-818799.00,729.00
1000.00,270.00,-820984.00,730.00,-820984.00,730.00
1000.00,269.00,-823172.00,731.00,-823172.00,731.00
1000.00,270.00,-825367.00,730.00,-825367.00,730.00
1000.00,269.00,-827555.00,731.00,-827555.00,731.00
1000.00,270.00,-829750.00,730.00,-829750.00,730.00
1000.00,269.00,-831938.00,731.00,-831938.00,731.00
1000.00,268.00,-834129.00,732.00,-834129.00,732.00
1000.00,269.00,-836327.00,731.00,-836327.00,731.00
1000.00,269.00,-838520.00,731.00,-838520.00,731.00
1000.00,270.00,-840715.00,730.00,-840715.00,730.00
1000.00,271.00,-842907.00,729.00,-842907.00,729.00
1000.00,266.00,-845084.00,734.00,-845084.00,734.00
1000.00,270.00,-847294.00,730.00,-847294.00,730.00
1000.00,269.00,-849482.00,731.00,-849482.00,731.00
1000.00,269.00,-851675.00,731.00,-851675.00,731.00
1000.00,270.00,-853870.00,730.00,-853870.00,730.00
1000.00,269.00,-856058.00,731.00,-856058.00,731.00
1000.00,271.00,-858255.00,729.00,-858255.00,729.00
1000.00,269.00,-860438.00,731.00,-860438.00,731.00
1000.00,270.00,-862633.00,730.00,-862633.00,730.00
1000.00,268.00,-864819.00,732.00,-864819.00,732.00
1000.00,269.00,-867017.00,731.00,-867017.00,731.00
1000.00,269.00,-869210.00,731.00,-869210.00,731.00
1000.00,268.00,-871401.00,732.00,-871401.00,732.00
1000.00,269.00,-873599.00,731.00,-873599.00,731.00
1000.00,269.00,-875792.00,731.00,-875792.00,731.00
1000.00,269.00,-877985.00,731.00,-877985.00,731.00
1000.00,270.00,-880180.00,730.00,-880180.00,730.00
1000.00,271.00,-882372.00,729.00,-882372.00,729.00
1000.00,269.00,-884555.00,731.00,-884555.00,731.00
1000.00,268.00,-886746.00,732.00,-886746.00,732.00
1000.00,270.00,-888946.00,730.00,-888946.00,730.00
1000.00,269.00,-891134.00,731.00,-891134.00,731.00
1000.00,268.00,-893325.00,732.00,-893325.00,732.00
1000.00,268.00,-895521.00,732.00,-895521.00,732.00
1000.00,273.00,-897727.00,727.00,-897727.00,727.00
1000.00,269.00,-899900.00,731.00,-899900.00,731.00
1000.00,267.00,-902089.00,733.00,-902089.00,733.00
1000.00,270.00,-904294.00,730.00,-904294.00,730.00
1000.00,268.00,-906480.00,732.00,-906480.00,732.00
1000.00,269.00,-908678.00,731.00,-908678.00,731.00
1000.00,269.00,-910871.00,731.00,-910871.00,731.00
1000.00,269.00,-913064.00,731.00,-913064.00,731.00
1000.00,267.00,-915253.00,733.00,-915253.00,733.00
1000.00,270.00,-917458.00,730.00,-917458.00,730.00
1000.00,270.00,-919648.00,730.00,-919648.00,730.00
1000.00,270.00,-921838.00,730.00,-921838.00,730.00
1000.00,270.00,-924028.00,730.00,-924028.00,730.00
1000.00,269.00,-926216.00,731.00,-926216.00,731.00
1000.00,269.00,-928409.00,731.00,-928409.00,731.00
1000.00,270.00,-930604.00,730.00,-930604.00,730.00
1000.00,270.00,-932794.00,730.00,-932794.00,730.00
1000.00,271.00,-934986.00,729.00,-934986.00,729.00
1000.00,270.00,-937171.00,730.00,-937171.00,730.00
1000.00,269.00,-939359.00,731.00,-939359.00,731.00
1000.00,270.00,-941554.00,730.00,-941554.00,730.00
1000.00,269.00,-943742.00,731.00,-943742.00,731.00
1000.00,269.00,-945935.00,731.00,-945935.00,731.00
1000.00,270.00,-948130.00,730.00,-948130.00,730.00
1000.00,269.00,-950318.00,731.00,-950318.00,731.00
1000.00,269.00,-952511.00,731.00,-952511.00,731.00
1000.00,267.00,-954700.00,733.00,-954700.00,733.00
1000.00,269.00,-956903.00,731.00,-956903.00,731.00
1000.00,268.00,-959094.00,732.00,-959094.00,732.00
1000.00,268.00,-961290.00,732.00,-961290.00,732.00
1000.00,270.00,-963490.00,730.00,-963490.00,730.00
1000.00,269.00,-965678.00,731.00,-965678.00,731.00
1000.00,268.00,-967869.00,732.00,-967869.00,732.00
1000.00,271.00,-970071.00,729.00,-970071.00,729.00
1000.00,269.00,-972254.00,731.00,-972254.00,731.00
1000.00,269.00,-974447.00,731.00,-974447.00,731.00
1000.00,269.00,-976640.00,731.00,-976640.00,731.00
1000.00,269.00,-978833.00,731.00,-978833.00,731.00
1000.00,271.00,-981030.00,729.00,-981030.00,729.00
1000.00,270.00,-983215.00,730.00,-983215.00,730.00
1000.00,271.00,-985407.00,729.00,-985407.00,729.00
1000.00,271.00,-987594.00,729.00,-987594.00,729.00
1000.00,269.00,-989777.00,731.00,-989777.00,731.00
1000.00,269.00,-991970.00,731.00,-991970.00,731.00
1000.00,271.00,-994167.00,729.00,-994167.00,729.00
1000.00,270.00,-996352.00,730.00,-996352.00,730.00
1000.00,270.00,-998542.00,730.00,-998542.00,730.00
1000.00,269.00,-1000730.00,731.00,-1000730.00,731.00
1000.00,270.00,-1002925.00,730.00,-1002925.00,730.00
1000.00,271.00,-1005117.00,729.00,-1005117.00,729.00
1000.00,270.00,-1007302.00,730.00,-1007302.00,730.00
1000.00,269.00,-1009490.00,731.00,-1009490.00,731.00
1000.00,271.00,-1011687.00,729.00,-1011687.00,729.00
1000.00,270.00,-1013872.00,730.00,-1013872.00,730.00
1000.00,268.00,-1016058.00,732.00,-1016058.00,732.00
1000.00,269.00,-1018256.00,731.00,-1018256.00,731.00
1000.00,269.00,-1020449.00,731.00,-1020449.00,731.00
1000.00,270.00,-1022644.00,730.00,-1022644.00,730.00
1000.00,269.00,-1024832.00,731.00,-1024832.00,731.00
1000.00,270.00,-1027027.00,730.00,-1027027.00,730.00
1000.00,269.00,-1029215.00,731.00,-1029215.00,731.00
1000.00,269.00,-1031408.00,731.00,-1031408.00,731.00
1000.00,269.00,-1033601.00,731.00,-1033601.00,731.00
1000.00,270.00,-1035796.00,730.00,-1035796.00,730.00
